rooms,area_total,area_living,area_kitchen,floor,floors_total,floor_ratio,building_year,building_age,company_ad,is_first_floor,is_last_floor,is_single_floor,has_furniture,has_appliances,has_balcony_text,has_parking,has_concierge,has_elevator,no_animals,renovation_euro,renovation_cosmetic,renovation_none,owner_rents,metro_nearby,metro_distance,month,day_of_week,is_weekend,days_since_listed,has_area_living,has_area_kitchen,has_building_year,has_floor_info,has_contact,price_usd,source,address,ad_link,metro_station,building_decade,price_per_m2
4.0,56.0,45.0,20.0,25.0,25.0,1.0,2023.0,3.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0169819139143,6.0,0.0,0,12.0,1,1,1,1,1,950.0,kufar,"Жореса Алфёрова ул, 16, Минск",https://re.kufar.by/vi/1073252440,Неморшанский сад,2020-е,16.964285714285715
2.0,42.2,16.1,10.0,17.0,23.0,0.7391304347826086,2024.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,141.57166455433125,6.0,0.0,0,12.0,1,1,1,1,1,650.0,kufar,"Щорса ул, 42, Минск",https://re.kufar.by/vi/1072365417,Грушевка,2020-е,15.402843601895734
3.0,26.0,24.0,,8.0,25.0,0.32,2023.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,660.9209543481952,6.0,0.0,0,12.0,1,0,1,1,1,532.77,kufar,"Жореса Алфёрова ул, 13, Минск",https://re.kufar.by/vi/1073250416,Неморшанский сад,2020-е,20.491153846153846
,33.0,,,8.0,9.0,0.8888888888888888,,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235.5837725421656,6.0,0.0,0,12.0,0,0,0,1,1,419.11,kufar,"Независимости пр, 174, Минск",https://re.kufar.by/vi/1073249842,Уручье,,12.700303030303031
4.0,60.0,,,10.0,,,2023.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,444.67166073371953,6.0,0.0,0,12.0,0,0,1,0,1,630.0,kufar,"Жореса Алфёрова ул, Минск",https://re.kufar.by/vi/1073249479,Неморшанский сад,2020-е,10.5
2.0,35.0,,,2.0,9.0,0.2222222222222222,,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.16026058241,6.0,0.0,0,12.0,0,0,0,1,1,390.69,kufar,"Якубовского ул, 38, Минск",https://re.kufar.by/vi/1073247417,Кунцевщина,,11.162571428571429
,46.7,29.0,,1.0,14.0,0.07142857142857142,2024.0,2.0,True,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.995555118632,6.0,0.0,0,12.0,1,0,1,1,1,780.0,kufar,"Подлесная ул, 4, Минск",https://re.kufar.by/vi/1073242049,Восток,2020-е,16.702355460385437
,88.2,49.7,13.9,2.0,12.0,0.16666666666666666,2005.0,21.0,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,134.30108783528863,6.0,0.0,0,12.0,1,1,1,1,1,800.0,kufar,"Независимости пр, 168к1, Минск",https://re.kufar.by/vi/1073242051,Уручье,2000-е,9.070294784580499
,33.0,17.1,7.1,9.0,9.0,1.0,1990.0,36.0,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.8705138840783,6.0,0.0,0,12.0,1,1,1,1,1,350.0,kufar,"Ложинская ул, 19, Минск",https://re.kufar.by/vi/1073241818,Уручье,1990-е,10.606060606060606
,70.0,38.0,17.0,2.0,10.0,0.2,2013.0,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.8674752641949,6.0,0.0,0,12.0,1,1,1,1,1,950.0,kufar,"Петра Мстиславца ул, 4, Минск",https://re.kufar.by/vi/1073240639,Восток,2010-е,13.571428571428571
2.0,44.2,28.0,9.5,9.0,10.0,0.9,2016.0,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,198.67487326636288,6.0,0.0,0,12.0,1,1,1,1,1,580.0,kufar,"Притыцкого ул, 97, Минск",https://re.kufar.by/vi/1068961271,Каменная Горка,2010-е,13.122171945701357
4.0,42.0,17.2,9.0,8.0,9.0,0.8888888888888888,2012.0,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1257.4617609701943,6.0,0.0,0,12.0,1,1,1,1,1,520.0,kufar,"Фроликова ул, 31А, Минск",https://re.kufar.by/vi/1073230906,Тракторный завод,2010-е,12.380952380952381
2.0,58.0,31.0,9.5,8.0,9.0,0.8888888888888888,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.2759149742784,6.0,0.0,0,12.0,1,1,0,1,1,500.0,kufar,"Лобанка ул, 22, Минск",https://re.kufar.by/vi/1073222655,Каменная Горка,,8.620689655172415
,30.0,,,3.0,10.0,0.3,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.4949059621134,6.0,0.0,0,12.0,0,0,0,1,1,500.0,kufar,"Игоря Лученка ул, 19, Минск",https://re.kufar.by/vi/1073219843,Аэродромная,,16.666666666666668
,39.0,16.0,9.5,,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.9572338007882,6.0,0.0,0,12.0,1,1,0,0,1,500.0,kufar,"Притыцкого ул, 2, Минск",https://re.kufar.by/vi/1073211418,Пушкинская,,12.820512820512821
5.0,65.0,39.0,7.2,7.0,13.0,0.5384615384615384,1986.0,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.3425888246156,6.0,0.0,0,12.0,1,1,1,1,1,657.08,kufar,"Победителей пр, 47к1, Минск",https://re.kufar.by/vi/1073199433,Молодёжная,1980-е,10.108923076923077
2.0,33.8,,,,9.0,,1986.0,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.7116492051848,6.0,0.0,0,12.0,0,0,1,0,1,450.0,kufar,"Якубовского ул, 36, Минск",https://re.kufar.by/vi/249353592,Кунцевщина,1980-е,13.313609467455622
,33.9,15.6,7.9,7.0,12.0,0.5833333333333334,1995.0,31.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2605.7445596826633,6.0,0.0,0,12.0,1,1,1,1,1,355.0,kufar,"Максима Горецкого ул, 27, Минск",https://re.kufar.by/vi/1073205455,Кунцевщина,1990-е,10.471976401179942
,40.0,,9.0,7.0,,,,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.6695226251632,6.0,0.0,0,12.0,0,1,0,0,1,550.52,kufar,"Притыцкого ул, 2к2, Минск",https://re.kufar.by/vi/1072475799,Пушкинская,,13.763
,34.7,17.9,7.4,4.0,9.0,0.4444444444444444,1973.0,53.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.871893113536,6.0,0.0,0,12.0,1,1,1,1,1,284.14,kufar,"Фроликова ул, 1, Минск",https://re.kufar.by/vi/1073203701,Тракторный завод,1970-е,8.188472622478384
2.0,74.0,39.0,13.7,3.0,7.0,0.42857142857142855,2021.0,5.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.83475418363,6.0,0.0,0,12.0,1,1,1,1,1,781.39,kufar,"Нововиленская ул, 31, Минск",https://re.kufar.by/vi/1073196193,Молодёжная,2020-е,10.559324324324324
,32.0,,,5.0,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.95659213955,6.0,0.0,0,12.0,0,0,0,0,1,470.0,kufar,"Игоря Лученка ул, 28, Минск",https://re.kufar.by/vi/1070775948,Неморшанский сад,,14.6875
2.0,34.5,16.7,7.5,2.0,9.0,0.2222222222222222,1970.0,56.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1519.1236110536881,6.0,0.0,0,12.0,1,1,1,1,1,450.0,kufar,"Пушкина пр, 1, Минск",https://re.kufar.by/vi/1073191470,Грушевка,1970-е,13.043478260869565
4.0,68.0,60.0,13.0,12.0,19.0,0.631578947368421,2013.0,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120.7034597449774,6.0,0.0,0,12.0,1,1,1,1,1,600.0,kufar,"Франциска Скорины ул, 41, Минск",https://re.kufar.by/vi/1073190190,Уручье,2010-е,8.823529411764707
,44.2,,,2.0,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823.8777997356676,6.0,0.0,0,12.0,0,0,0,0,1,532.77,kufar,"Леонида Беды ул, 33, Минск",https://re.kufar.by/vi/1073189330,Академия наук,,12.053619909502261
,35.8,32.4,,11.0,25.0,0.44,2024.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.1092504296447,6.0,0.0,0,12.0,1,0,1,1,1,497.25,kufar,"Леонида Левина ул, 7, Минск",https://re.kufar.by/vi/1063731425,Аэродромная,2020-е,13.889664804469275
4.0,68.0,33.0,13.3,11.0,19.0,0.5789473684210527,2013.0,13.0,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930.4942930911423,6.0,0.0,0,12.0,1,1,1,1,1,600.0,kufar,"Франциска Скорины ул, 45, Минск",https://re.kufar.by/vi/1073173885,Уручье,2010-е,8.823529411764707
,73.0,,7.0,2.0,9.0,0.2222222222222222,,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.3440695829113,6.0,0.0,0,12.0,0,1,0,1,1,500.0,kufar,"Тикоцкого ул, 50к1, Минск",https://re.kufar.by/vi/1073172337,Восток,,6.8493150684931505
1.0,35.8,32.4,,11.0,25.0,0.44,2024.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.4769775452718,6.0,0.0,0,12.0,1,0,1,1,1,497.25,kufar,"Леонида Левина ул, Минск",https://re.kufar.by/vi/1073170989,Аэродромная,2020-е,13.889664804469275
2.0,51.7,45.7,,5.0,7.0,0.7142857142857143,2024.0,2.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5021.288512743052,6.0,0.0,0,12.0,1,0,1,1,1,1180.96,kufar,"Виталия Цвирко ул, 78, Минск",https://re.kufar.by/vi/1073170655,Академия наук,2020-е,22.842553191489362
,40.0,32.0,8.0,6.0,9.0,0.6666666666666666,2019.0,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.8223076094173,6.0,0.0,0,12.0,1,1,1,1,1,550.0,kufar,"Олешева ул, 5, Минск",https://re.kufar.by/vi/1073165688,Парк Челюскинцев,2010-е,13.75
4.0,82.0,50.0,14.0,11.0,20.0,0.55,2012.0,14.0,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1758.2825909129317,6.0,0.0,0,12.0,1,1,1,1,1,850.0,kufar,"Бумажкова ул, 37А, Минск",https://re.kufar.by/vi/1073136123,Тракторный завод,2010-е,10.365853658536585
,37.0,17.0,10.0,4.0,10.0,0.4,2012.0,14.0,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.4380701236329,6.0,0.0,0,12.0,1,1,1,1,1,450.0,kufar,"Космонавтов ул, 14, Минск",https://re.kufar.by/vi/1073134857,Малиновка,2010-е,12.162162162162161
4.0,65.0,35.0,14.0,5.0,10.0,0.5,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1808.9193985896675,6.0,0.0,0,12.0,1,1,0,1,1,500.0,kufar,"Гало ул, 76, Минск",https://re.kufar.by/vi/1073134373,Академия наук,,7.6923076923076925
4.0,60.0,30.0,6.0,3.0,5.0,0.6,1950.0,76.0,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.56574227168522,6.0,6.0,1,13.0,1,1,1,1,1,745.87,kufar,"Независимости пр, 40, Минск",https://re.kufar.by/vi/1073066211,Площадь Победы,1950-е,12.431166666666666
,42.0,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3907.4066474862334,6.0,6.0,1,13.0,0,0,0,0,1,520.0,kufar,"Ратомская ул, 7, Минск",https://re.kufar.by/vi/1073124980,Кунцевщина,,12.380952380952381
2.0,41.0,,,11.0,13.0,0.8461538461538461,2022.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.4914117073855,6.0,6.0,1,13.0,0,0,1,1,1,782.93,kufar,"Независимости пр, 88, Минск",https://re.kufar.by/vi/1073121689,Парк Челюскинцев,2020-е,19.095853658536583
,58.8,,,7.0,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.9327513654308,6.0,6.0,1,13.0,0,0,0,0,1,650.0,kufar,"Репина ул, 4, Минск",https://re.kufar.by/vi/1068025277,Молодёжная,,11.054421768707483
2.0,64.0,31.0,10.0,13.0,22.0,0.5909090909090909,2012.0,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.7507931919895,6.0,6.0,1,13.0,1,1,1,1,1,650.0,kufar,"Притыцкого ул, 158, Минск",https://re.kufar.by/vi/1073106189,Каменная Горка,2010-е,10.15625
,20.0,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3042.887017389041,6.0,6.0,1,13.0,0,0,0,0,1,300.0,kufar,"Олешева ул, 83, Минск",https://re.kufar.by/vi/1069689033,Академия наук,,15.0
2.0,27.0,,,14.0,25.0,0.56,2024.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.1170732702956,6.0,6.0,1,13.0,0,0,1,1,1,515.01,kufar,"Брилевская ул, 25, Минск",https://re.kufar.by/vi/1073089791,Аэродромная,2020-е,19.074444444444445
,41.2,,,1.0,4.0,0.25,,,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,427.8804487605522,6.0,6.0,1,13.0,0,0,0,1,1,532.77,kufar,"Лермонтова ул, 24, Минск",https://re.kufar.by/vi/1073089547,Грушевка,,12.931310679611649
3.0,54.0,31.0,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2928.4387996192395,6.0,6.0,1,13.0,1,0,0,0,1,426.21,kufar,"Плеханова ул, 68к2, Минск",https://re.kufar.by/vi/1073088501,Партизанская,,7.892777777777777
4.0,65.0,50.0,12.0,9.0,16.0,0.5625,2000.0,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,321.7997859865143,6.0,6.0,1,13.0,1,1,1,1,1,600.0,kufar,"Могилёвская ул, 20, Минск",https://re.kufar.by/vi/1072507481,Ковальская Слобода,2000-е,9.23076923076923
2.0,64.7,54.2,19.3,1.0,10.0,0.1,2017.0,9.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.1274798260935,6.0,6.0,1,13.0,1,1,1,1,1,497.25,kufar,"Киреенко ул, 5, Минск",https://re.kufar.by/vi/1073046829,Спортивная,2010-е,7.685471406491499
2.0,45.0,18.0,13.0,13.0,16.0,0.8125,2010.0,16.0,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.6378489450367,6.0,5.0,1,14.0,1,1,1,1,1,461.73,kufar,"Михаловская ул, 12, Минск",https://re.kufar.by/vi/1072970070,Петровщина,2010-е,10.260666666666667
,44.0,26.0,5.0,4.0,5.0,0.8,1966.0,60.0,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.5206189231767,6.0,5.0,1,14.0,1,1,1,1,1,570.16,kufar,"Розы Люксембург ул, 174, Минск",https://re.kufar.by/vi/1072960102,Грушевка,1960-е,12.958181818181817
2.0,36.0,20.0,6.0,2.0,8.0,0.25,1965.0,61.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400.81650289707903,6.0,5.0,1,14.0,1,1,1,1,1,1101.05,kufar,"Калинина ул, 1, Минск",https://re.kufar.by/vi/1072945624,Парк Челюскинцев,1960-е,30.584722222222222
2.0,54.0,32.0,9.4,4.0,5.0,0.8,1987.0,39.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15437.302914599171,6.0,5.0,1,14.0,1,1,1,1,1,355.18,kufar,"Барамзиной ул, 6, Минск",https://re.kufar.by/vi/1072584386,Могилёвская,1980-е,6.577407407407407
,30.0,16.0,,9.0,9.0,1.0,,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,432.7389484310975,6.0,5.0,1,14.0,1,0,0,1,1,600.0,kufar,"Романовская Слобода ул, 10, Минск",https://re.kufar.by/vi/1072942062,Фрунзенская,,20.0
2.0,56.0,42.0,10.0,4.0,9.0,0.4444444444444444,2014.0,12.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755.0683686977322,6.0,5.0,1,14.0,1,1,1,1,1,405.0,kufar,"Всеволода Игнатовского ул, Минск",https://re.kufar.by/vi/1072940571,Кунцевщина,2010-е,7.232142857142857
3.0,55.0,51.0,26.0,5.0,25.0,0.2,2023.0,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,230.67594545481379,6.0,5.0,1,14.0,1,1,1,1,1,750.0,kufar,"Белградская ул, 4, Минск",https://re.kufar.by/vi/1072935194,Аэродромная,2020-е,13.636363636363637
3.0,70.0,40.0,9.0,4.0,5.0,0.8,,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2815.070690764839,6.0,5.0,1,14.0,1,1,0,1,1,657.08,kufar,"Кольцова ул, 3, Минск",https://re.kufar.by/vi/1072932919,Московская,,9.386857142857144
,50.0,,10.0,7.0,11.0,0.6363636363636364,1994.0,32.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2391.250178212987,6.0,5.0,1,14.0,0,1,1,1,1,550.0,kufar,"Каховская ул, Минск",https://re.kufar.by/vi/1069589915,Площадь Якуба Коласа,1990-е,11.0
1.0,43.0,,,7.0,14.0,0.5,2010.0,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1235.753167178062,6.0,5.0,1,14.0,0,0,1,1,1,450.0,kufar,"Павла Шпилевского ул, 54, Минск",https://re.kufar.by/vi/1072931043,Слуцкий гостинец,2010-е,10.465116279069768
,31.5,,,15.0,25.0,0.6,2022.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.7419487961915,6.0,5.0,1,14.0,0,0,1,1,1,570.0,kufar,"Белградская ул, 16, Минск",https://re.kufar.by/vi/1072930858,Аэродромная,2020-е,18.095238095238095
2.0,40.0,,,7.0,9.0,0.7777777777777778,,,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.9812910777923,6.0,5.0,1,14.0,0,0,0,1,1,408.45,kufar,"Голубева ул, Минск",https://re.kufar.by/vi/1060070958,Петровщина,,10.21125
,54.2,25.2,10.2,21.0,30.0,0.7,2018.0,8.0,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3206.014537810828,6.0,5.0,1,14.0,1,1,1,1,1,950.0,kufar,"Победителей пр, 115, Минск",https://re.kufar.by/vi/1072926342,Пушкинская,2010-е,17.527675276752767
4.0,70.0,45.0,10.0,4.0,9.0,0.4444444444444444,2016.0,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,618.5953780283274,6.0,5.0,1,14.0,1,1,1,1,1,720.0,kufar,"Кузьмы Чорного ул, 25, Минск",https://re.kufar.by/vi/1068090630,Парк Челюскинцев,2010-е,10.285714285714286
1.0,33.0,17.0,7.9,9.0,9.0,1.0,2000.0,26.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726.656928002458,6.0,5.0,1,14.0,1,1,1,1,1,450.0,kufar,"Червякова ул, 57, Минск",https://re.kufar.by/vi/1072352518,Немига,2000-е,13.636363636363637
,50.1,29.4,7.8,3.0,9.0,0.3333333333333333,1993.0,33.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.1863657563588,6.0,4.0,0,15.0,1,1,1,1,1,390.69,kufar,"Кабушкина ул, 45, Минск",https://re.kufar.by/vi/1072872703,Автозаводская,1990-е,7.798203592814371
,43.9,39.7,,11.0,15.0,0.7333333333333333,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.9959802514511,6.0,4.0,0,15.0,1,0,0,1,1,781.39,kufar,"Независимости пр, 88, Минск",https://re.kufar.by/vi/1068032633,Парк Челюскинцев,,17.799316628701593
,56.0,47.0,,10.0,10.0,1.0,2021.0,5.0,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,449.9517484935702,6.0,4.0,0,15.0,1,0,1,1,1,1000.0,kufar,"Коллекторная ул, 8, Минск",https://re.kufar.by/vi/1067727478,Юбилейная площадь,2020-е,17.857142857142858
2.0,38.0,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,231.48578429943402,6.0,4.0,0,15.0,0,0,0,0,1,520.0,kufar,"Белградская ул, 4, Минск",https://re.kufar.by/vi/1072867799,Аэродромная,,13.68421052631579
2.0,29.8,,,23.0,25.0,0.92,2024.0,2.0,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.6167970469794,6.0,4.0,0,15.0,0,0,1,1,1,497.25,kufar,"Леонида Щемелёва ул, 18, Минск",https://re.kufar.by/vi/1072864123,Неморшанский сад,2020-е,16.686241610738254
,140.0,,14.0,2.0,9.0,0.2222222222222222,2010.0,16.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.5075131918658,6.0,4.0,0,15.0,0,1,1,1,1,1300.0,kufar,"Беломорская ул, 4А, Минск",https://re.kufar.by/vi/1072692346,Площадь Якуба Коласа,2010-е,9.285714285714286
,38.5,34.1,,23.0,25.0,0.92,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.19634385698663,6.0,4.0,0,15.0,1,0,0,1,1,603.8,kufar,"Дзержинского пр, 19, Минск",https://re.kufar.by/vi/1072849253,Грушевка,,15.683116883116883
,59.5,36.7,9.7,11.0,17.0,0.6470588235294118,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903.7653153420506,6.0,4.0,0,15.0,1,1,0,1,1,560.0,kufar,"Максима Богдановича ул, 118, Минск",https://re.kufar.by/vi/1072840005,Академия наук,,9.411764705882353
,79.6,62.2,20.1,8.0,18.0,0.4444444444444444,2019.0,7.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,610.3524083737735,6.0,4.0,0,15.0,1,1,1,1,1,1100.0,kufar,"Макаёнка ул, 12В, Минск",https://re.kufar.by/vi/1072840007,Московская,2010-е,13.819095477386936
,29.7,24.8,,1.0,25.0,0.04,2022.0,4.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,48.09725137110411,6.0,4.0,0,15.0,1,0,1,1,1,852.42,kufar,"Аэродромная ул, 26, Минск",https://re.kufar.by/vi/1072832310,Аэродромная,2020-е,28.7010101010101
,94.4,54.7,13.8,2.0,11.0,0.18181818181818182,1998.0,28.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.9975759425665,6.0,4.0,0,15.0,1,1,1,1,1,799.15,kufar,"Машерова пр, 54, Минск",https://re.kufar.by/vi/1072829251,Немига,1990-е,8.465572033898304
,30.0,,,1.0,4.0,0.25,1959.0,67.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.5475175515753,6.0,4.0,0,15.0,0,0,1,1,1,319.66,kufar,"Грибоедова ул, 26, Минск",https://re.kufar.by/vi/1035766140,Молодёжная,1950-е,10.655333333333335
2.0,36.0,18.0,7.5,8.0,9.0,0.8888888888888888,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4092.352169829736,6.0,4.0,0,15.0,1,1,0,1,1,400.0,kufar,"Мирошниченко ул, 9, Минск",https://re.kufar.by/vi/1072821609,Московская,,11.11111111111111
