ad_id,list_time,subject,body_short,price_usd,price_byn,company_ad,ad_link,area_total,balcony,condition,floor,floors_total,building_year,area_code,location_lon,location_lat,address,contact_name,rooms,district,area_living,building_type,area_kitchen
1076238824,2026-07-08T06:55:43Z,Сдам квартиру,Сдам на длительный срок. Без животных. Депозит. Предоплата.   +коммуналка.,420.0,1204.06,False,https://re.kufar.by/vi/1076238824,28.0,1,5,25.0,25.0,2024.0,28,27.547898,53.863657,"Братская ул, 11, Минск",модест,,170,,10,
1076109244,2026-07-08T06:50:52Z,Регистрация 2-комн.метро Пушкинская,"На длительный срок строго без животных,не студентам.В квартире имеется всё самое необходимое для проживания. Возможна регистрация ,но будет дороже.",430.0,1232.72,True,https://re.kufar.by/vi/1076109244,48.0,1,,,9.0,,30,27.496164,53.911609,"Пушкина пр, 36, Минск",ООО Атлас недвижимости,,205,,1,
1075539904,2026-07-08T06:47:26Z,Евро двухкомнатная Минск Мир метро Аэродромная,"Светлая уютная теплая квартира с мебелью и техникой (тв, посудомоечная машинка, электро чайник, СВЧ печ, духовка, варочная панель, холодильник, стирал",680.0,1949.42,False,https://re.kufar.by/vi/1075539904,50.0,3,5,22.0,24.0,2024.0,28,27.527983,53.872937,"Брилевская ул, 27, Минск",Веро,4.0,170,20.0,2,8.0
1071004501,2026-07-08T06:44:33Z,Сдам в аренду двухуровневую эксклюзивную квартиру,"Эксклюзивная двухуровневая квартира в одном из самых престижных районов Минска

Уникальное предложение для тех, кто ценит пространство, статус и идеал",3000.0,8600.4,False,https://re.kufar.by/vi/1071004501,360.0,3,10,,7.0,,22,27.528755,53.913014,"Грибоедова ул, 4, Минск",Наталья,4.0,,,3,26.0
1074270842,2026-07-08T06:32:20Z,"Сдам Пентхаус на 25 этаже, потолки 3м и видом на фин центр.","Сдается квартира (первая сдача) с  дизайнерским ремонтом, с видом на фин центр и потолками 3м на 25 этаже, Парню или девушке БЕЗ домашних животных, на",900.0,2580.12,False,https://re.kufar.by/vi/1074270842,38.0,,10,25.0,25.0,2022.0,28,27.537792,53.864315,"Белградская ул, 9, Минск",Дмитрий,2.0,170,,2,
1041312658,2026-07-08T06:24:42Z,"Минск, Платонова ул., д.23, Аренда: 4-ком. квартир","Квартира с террасой 250 м² в центре города 
- Светлая дизайнерская квартира на последнем, 19-м этаже современного дома в центре Минска
- Площадь кварт",2272.57,6515.0,True,https://re.kufar.by/vi/1041312658,475.5,4,10,19.0,19.0,2014.0,23,27.593122392964,53.909266856697,"Платонова ул, 23, Минск",ООО ''7 этажей'',,,119.2,,38.8
1074178029,2026-07-08T06:24:38Z,"Минск, Ратомская ул., д.34, аренда: 3-ком. квартир","Потолки 3м, просторная гостиная, совмещенная с зоной столовой и кухней. 2 спальни, 2 сан. узла, 2 лоджии. 
Квартира полностью готова для проживания. С",2616.16,7500.0,True,https://re.kufar.by/vi/1074178029,100.1,4,10,3.0,6.0,2019.0,22,27.451868,53.939434,"Ратомская ул, 34, Минск",ООО ''7 этажей'',,140,69.0,,
1074736382,2026-07-08T06:24:33Z,"Снять 1-комнатную квартиру, г. Минск, ул. Игоря Лученка, 19","Сдаётся светлая и уютная квартира в Минск Мире по адресу: Игоря Лученка, 19! Квартира расположена на 3 этаже 10 этажного дома, полностью укомплектован",488.35,1400.0,True,https://re.kufar.by/vi/1074736382,27.9,3,5,3.0,10.0,,28,27.550387,53.864257,"Игоря Лученка ул, 19, Минск",ООО Артель Недвижимость,,170,23.9,,
1076235773,2026-07-08T06:22:48Z,Сдача,"Сдаю квартиру в долгосрочную аренду гражданам РБ 
Залог за один месяц,коммунальные платежи",488.35,1400.0,False,https://re.kufar.by/vi/1076235773,32.0,1,5,7.0,25.0,,28,27.543568,53.865531,"Мира пр, Минск",Ирина,1.0,170,,,
1076235258,2026-07-08T06:16:56Z,Сдается квартира Минск арена,"Квартира от собственника. Подойдет для семьи с тремя детьми. Трехуровневая кровать, двухместная ванная, два холодильника, электрокамин, сушильная маши",1200.0,3440.16,False,https://re.kufar.by/vi/1076235258,84.7,3,10,2.0,,,22,27.475575,53.934313,"Мястровская ул, 8, Минск",Марина,7.0,,50.2,,
1076056440,2026-07-08T06:12:12Z,Сдается уютная квартира,"Сдается уютная квартира, по адресу: Минск, ул. Лили Карастояновой 33.
В квартире есть вся необходимая мебель, телевизор, холодильник, стиральная машин",450.0,1290.06,False,https://re.kufar.by/vi/1076056440,44.5,2,1,1.0,5.0,1965.0,23,27.565856,53.935262,"Лили Карастояновой ул, Минск",Ирина,2.0,,32.5,1,5.8
1074457365,2026-07-08T06:04:13Z,1к квартира в аренду от собственника,"СТУДЕНТАМ НЕ СДАЮ 

Однокомнатная квартира после ремонта в долгосрочную аренду от собственника. Уборка при заселении не требуется, всё чисто, произвед",418.59,1200.0,False,https://re.kufar.by/vi/1074457365,32.8,1,1,1.0,5.0,1968.0,26,27.673770836057706,53.86668044794689,"Варвашени ул, 14, Минск",Пользователь,2.0,10,17.5,3,6.8
1076230084,2026-07-08T06:00:57Z,Сдача квартиры,"Большая квартира , 6 минут от метро, желательно семье на длительный срок .
 Желательно со своей мебелью",418.59,1200.0,False,https://re.kufar.by/vi/1076230084,58.0,3,,2.0,9.0,2006.0,30,27.447107,53.912807,"Лещинского ул, 33к1, Минск",Андрей,,130,,1,12.0
1076201545,2026-07-08T05:58:45Z,Сдача на длительный срок,"Сдам очень хорошую квартиру на длительный срок,
  с 20 августа!!!

550 усл по курсу НБ РБ.
Аренда от 8 месяцев и больше.
Квартира готова для проживани",550.0,1576.74,False,https://re.kufar.by/vi/1076201545,40.0,1,5,5.0,9.0,2014.0,29,27.51864,53.880894,"Щорса ул, 1, Минск",Юрий,,55,38.0,2,6.0
1076200483,2026-07-08T05:57:13Z,Аренда квартиры,"С 1 августа сдается студия  в Минск мире для студентов девушек,можно из Китая",600.0,1720.08,False,https://re.kufar.by/vi/1076200483,30.0,3,5,,,,28,27.557348,53.864995,"Леонида Щемелёва ул, 10, Минск",Мила,,170,27.0,10,
1073760013,2026-07-08T05:57:10Z,Сдам двухкомнатную квартиру,"Сдам двухкомнатную квартиру на длительный срок двум иностранцам.с 6 июля+коммунальные платежи,налог,залог.",600.0,1720.08,False,https://re.kufar.by/vi/1073760013,60.0,1,,2.0,,,27,27.571326,53.895042,"Красноармейская ул, 24А, Минск",Александр,3.0,,,3,9.0
1076198879,2026-07-08T05:51:32Z,"Сдается стильная евротрешка в ЖК «Минск Мир», 20 этаж","светлая и уютная евротрешка в современном жилом комплексе «Минск Мир». Квартира расположена на 20 этаже, откуда открывается красивый панорамный вид на",700.0,2006.76,False,https://re.kufar.by/vi/1076198879,51.8,3,5,20.0,25.0,2023.0,28,27.55018,53.862117,"Жореса Алфёрова ул, 12, Минск",Zhanna,2.0,170,,,
1073071979,2026-07-08T05:42:47Z,Уютная 4-комнатная квартира возле парка,"СДАЕТСЯ  просторная  4-комнатная квартира с  3 раздельными комнатами  в престижном ЖК «Vogue» по адресу: ул.Макаенка, 12В, в одном из самых престижных",1137.16,3260.0,True,https://re.kufar.by/vi/1073071979,80.0,3,5,8.0,18.0,2019.0,24,27.625773,53.923742,"Макаёнка ул, 12В, Минск",Бюро Городской Недвижимости,,,62.0,10,14.0
1074473537,2026-07-08T05:41:22Z,Уютная 3-комнатная квартира в тихом центре,"Сдаётся в аренду уютная 3-комнатная квартира по адресу: пер.Краснозвёздный, 14 в тихом центре столицы! 8 минут пешком до станции метро «Площадь Якуба",788.34,2260.0,True,https://re.kufar.by/vi/1074473537,61.0,2,5,2.0,2.0,1956.0,23,27.58649,53.911428,"Краснозвёздный переулок, 14, Минск",Бюро Городской Недвижимости,,,41.0,3,7.2
1072830193,2026-07-08T05:38:13Z,Сдам на длит срок отличную 2-комн квартиру по адресу Притыцкого 75,"Сдам на длительный срок отличную 2-х комнатную квартиру со всеми удобствами!!!
Находится по адресу г. Минск, ул. Притыцкого - дом 75,
метро Кунцевщина",630.0,1806.08,False,https://re.kufar.by/vi/1072830193,65.0,1,5,10.0,16.0,2010.0,30,27.459675,53.905371,"Притыцкого ул, 75, Минск",Владимир,3.0,80,40.0,2,10.0
1076232757,2026-07-08T05:33:18Z,Сдам двухкомнатную квартиру,Сдам уютную двухкомнатную квартиру в трёх минутах ходьбы от метро Грушевка. Квартира оборудована всем необходимым для комфортного проживания. В шагово,650.0,1863.42,False,https://re.kufar.by/vi/1076232757,64.0,3,5,6.0,19.0,2019.0,29,27.522087382705795,53.88793621964506,"Дзержинского пр, 11, Минск",Елена,,55,52.0,2,18.0
1069408581,2026-07-08T05:24:57Z,Сдается собственником однокомнатная квартира на длительный срок,"Сдается собственником на длительный период (не менее 6 месяцев) с июля после ремонта уютная, чистая 1-комн. квартира. 
Общая площадь 37,7 кв.м. в Минс",420.0,1204.06,True,https://re.kufar.by/vi/1069408581,37.7,3,,4.0,9.0,2005.0,27,27.568982,53.843155,"Игуменский тракт, 22, Минск",РУП ''Информационный центр Минэкономики РБ'',,145,17.1,1,9.0
1074143781,2026-07-08T05:19:51Z,Сдам 2-х комнатную квартиру на длительный срок,Собственником на длительный срок сдается полностью готовая к проживанию уютная квартира с хорошим ремонтом в хорошем районе с развитой инфраструктурой,680.0,1949.42,False,https://re.kufar.by/vi/1074143781,62.7,3,5,11.0,26.0,2010.0,23,27.584882,53.938501,"Максима Богдановича ул, 136, Минск",Ольга,3.0,220,32.4,4,13.2
1073931629,2026-07-08T05:17:21Z,1-комн квартира ст.м.Пушкинская,1-комн квартира в 5ти минутах от ст.м Пушкинская. Все вопросы по телефону!,338.36,970.0,True,https://re.kufar.by/vi/1073931629,33.0,1,,,,,30,27.507474,53.901058,"Болеслава Берута ул, 17к1, Минск",ООО Атлас недвижимости,,290,,,
1075738238,2026-07-08T05:12:26Z,Снять 1-комнатную квартиру ЖК ''Парк челюскинцев'',"Сдам 1-комн квартиру в ЖК ""Парк Челюскинцев"" с дизайнерским ремонтом. Квартира доступна к сдаче с 1 августа 2026 года.

Панорамные окна с видом на Пар",600.0,1720.08,False,https://re.kufar.by/vi/1075738238,39.5,1,10,,5.0,,24,27.624237,53.922984,"Макаёнка ул, 12Ж, Минск",Наталья,2.0,,,2,
1070867689,2026-07-08T05:04:54Z,Сдаю квартиру,Сдам 2-х комнатную квартиру на длительный срок с мебелью и бытовой техникой. 5 минут до м. Автозаводская и 10 минут до м. Партизанская. Не более 2 чел,523.23,1500.0,False,https://re.kufar.by/vi/1070867689,56.0,1,10,2.0,5.0,1967.0,26,27.641709,53.870601,"Партизанский пр, 76, Минск",Анатолий,2.0,,35.0,3,16.0
1076095522,2026-07-08T04:52:53Z,"Сдаётся 2-к квартира, пр-т Мира, 12","Сдаётся в аренду уютная 2-комнатная квартира в ЖК «Минск Мир» от собственника.Квартира находится в доме «Хельсинки» с понарамным лифтом, квартал «Севе",558.11,1600.0,False,https://re.kufar.by/vi/1076095522,35.3,3,5,17.0,25.0,,28,27.539122,53.863757,"Мира пр, 12, Минск",Галина,,170,,,
1069892966,2026-07-08T04:18:13Z,Квартира .Центральный район.,Сдается шикарная квартира с отличным ремонтом. Первая сдача. Жилой комплекс Левада..От 6 месяцев.,700.0,2006.76,False,https://re.kufar.by/vi/1069892966,43.0,3,5,5.0,9.0,2024.0,22,27.529995,53.937117,"Нововиленская ул, 53, Минск",Виталий,,,20.0,2,10.0
1075969303,2026-07-08T04:13:54Z,Сдается студия в Минск Мире,"Сдается студия в Минск Мире. Отличная локация, развитая инфраструктура, до метро 10 минут пешком. Только гражданам РБ. Без животных.",470.91,1350.0,False,https://re.kufar.by/vi/1075969303,27.1,3,5,15.0,20.0,2021.0,28,27.536651,53.850204,"Лейтенанта Кижеватова ул, Минск",Иван,4.0,,,2,
1074335010,2026-07-08T04:11:07Z,2-комн. квартира рядом с метро,"Сдается 2-комнатная квартира в шаговой доступности от метро Неморшанский сад. Чистая и аккуратная, после клининга. Комнаты изолированные, не проходные",550.0,1576.74,False,https://re.kufar.by/vi/1074335010,51.0,1,5,5.0,9.0,1980.0,28,27.542517,53.85055,"Асаналиева ул, 58, Минск",Мария,2.0,235,29.0,1,9.0
1075468562,2026-07-08T03:54:53Z,Сдам квартиру  «Сталинку»,"Сдам долгосрочно сталинку квартиру в спальном районе. Сталинский дом 1954 года постройки, высокие потолки 3,70м, на машине до центра города 10 минут,",627.88,1800.0,False,https://re.kufar.by/vi/1075468562,54.09,1,5,3.0,5.0,1954.0,25,27.612155,53.887586,"Олега Кошевого ул, 1, Минск",Константин,3.0,,31.4,3,7.3
1074876326,2026-07-08T03:53:04Z,Аренда,"Прошу прочитать внимательно объявление. Квартира для комфортного проживания 2-х человек. От собственника, без посредников. На длительный срок! все офи",580.0,1662.74,False,https://re.kufar.by/vi/1074876326,38.0,3,5,10.0,23.0,2023.0,28,27.534325,53.863179,"Лейтенанта Кижеватова ул, 3Д, Минск",Алексей,2.0,170,35.0,,
1076212769,2026-07-08T03:40:10Z,"Сдаю 1 квартиру, метро рядом","Сдаю 1 квартиру  с мебелью  и всей необходимой бытовой техникой;метро рядом ,небольшие коммунальные;прописан 1человек;возможна регистрация для иностра",350.0,1003.38,True,https://re.kufar.by/vi/1076212769,37.0,3,5,3.0,9.0,,30,27.441106,53.89813,"Одинцова ул, 77к1, Минск",ООО Атлас недвижимости,2.0,80,18.0,1,9.0
1073568170,2026-07-08T02:09:09Z,"Сдаю 1 квартиру,метро рядом","Сдаётся 1 квартира с хорошим  ремонтом  и всей необходимой  мебелью  и бытовой техникой,метро в шаговой доступности, небольшие  коммунальные,прописан",350.0,1003.38,True,https://re.kufar.by/vi/1073568170,37.0,1,1,2.0,9.0,,30,27.450997,53.896315,"Якубовского ул, 38, Минск",ООО Атлас недвижимости,2.0,80,18.0,1,8.0
1073569964,2026-07-08T02:08:35Z,"Сдаю 1 квартиру,метро рядом","Сдаётся  1 квартира с хорошим ремонтом  и всей необходимой  мебелью  и бытовой техникой,метро рядом  ,небольшие коммунальные платежи. Все вопросы по т",350.0,1003.38,True,https://re.kufar.by/vi/1073569964,37.0,3,5,2.0,9.0,,29,27.459252,53.85132,"Космонавтов ул, 25, Минск",ООО Атлас недвижимости,2.0,150,18.0,1,9.0
1073883632,2026-07-08T01:58:26Z,"Сдаётся 2 квартира-ул.Гинтовта,36,рядом метро","Сдаётся  2 квартира в центре  города  с мебелью  и всей необходимой бытовой техникой,метро  уручье рядом ,небольшие коммунальные,прописан 1человек,воз",440.0,1261.39,True,https://re.kufar.by/vi/1073883632,64.0,3,5,3.0,5.0,,24,27.686005,53.952279,"Гинтовта ул, 36, Минск",ООО Атлас недвижимости,3.0,280,29.0,4,8.0
1074526069,2026-07-07T21:40:48Z,Аренда квартиры,"Отличная квартира с двумя отдельными спальными в центре города, свободная от курения, на первом этаже зал для занятий спортом, озон, рядом магазины, к",800.0,2293.44,False,https://re.kufar.by/vi/1074526069,57.0,3,5,2.0,25.0,2023.0,28,27.528737,53.869078,"Михаила Савицкого ул, 4, Минск",Tatsiana,2.0,170,53.0,10,18.0
1034654163,2026-07-07T21:36:24Z,"Квартира, 1 комн., 32 м², этаж 5 из 5","Прекрасная однокомнатная квартира,сделанная с любовью от хозяина без комиссии.расположена в престижном первомайском районе на перекрестке улиц Волгогр",514.07,1473.75,False,https://re.kufar.by/vi/1034654163,32.0,1,10,5.0,5.0,1964.0,24,27.605552,53.936471,"Якуба Коласа ул, 50к2, Минск",Екатерина,2.0,,,,
1076197552,2026-07-07T20:25:25Z,Однокомнатная квартира Минск-Мир,"Сдается 1комнатная квартира РЯДОМ МЕТРО на длительный срок в районе Минск Мир.
Квартира на 6 этаже.
Есть все необходимое для проживания (холодильник,",420.0,1204.06,False,https://re.kufar.by/vi/1076197552,29.0,3,5,6.0,22.0,2024.0,28,27.555318,53.865499,"Николы Теслы ул, 28, Минск",Анна,2.0,170,,,
1076197444,2026-07-07T20:25:03Z,2-хкомнатная квартира,"Сдается 2-хкомнотная просторная квартира в современном доме 2020 года постройки, общей площадью 64 кв. м., кухня – 13.5 кв. м.
Квартира оснащена всей",550.0,1576.74,False,https://re.kufar.by/vi/1076197444,64.0,3,,11.0,19.0,2020.0,30,27.458192,53.896029,"2-й переулок Тимошенко, 7, Минск",Элеонора,,80,,,12.5
1076196848,2026-07-07T20:24:15Z,Сдам 1 комнатную квартиру на длительный срок,Сдаётся 1комнатная квартира первое заселение готова к заселению вся мебель вся техника интернет шкаф купе идеальное состояние ТВ жк новая мебель,650.0,1863.42,False,https://re.kufar.by/vi/1076196848,45.0,1,5,,,,30,27.443685,53.902703,"Бурдейного ул, 39, Минск",Игорь,4.0,80,30.0,2,15.0
1074877453,2026-07-07T20:21:06Z,"Евродвушка 48 м, Минск Мир","Сдается евродвушка, 48 кв. метров. Первая сдача: квартира ранее не сдавалась, вся мебель и бытовая техника абсолютно новые. Всё продумано для жизни до",680.0,1949.42,False,https://re.kufar.by/vi/1074877453,48.0,1,10,18.0,19.0,,28,27.526464,53.871785,"Брилевская ул, 31, Минск",Татьяна,3.0,170,,10,
1076064337,2026-07-07T20:01:30Z,Сдам в хорошие руки уютную 1-комнатную квартиру,"Сдам в хорошие руки, уютная 1-комнатная квартира по ул. Немига, 8, от собственника. В четырех минутах ходьбы до метро Немига. Евроремонт.
Стеклопакеты",732.52,2100.0,False,https://re.kufar.by/vi/1076064337,40.0,3,5,5.0,9.0,1984.0,22,27.550413,53.904045,"Немига ул, 8, Минск",Сергей,2.0,,22.0,2,
1076196243,2026-07-07T19:59:54Z,Долгосрочная аренда квартиры,"Сдам квартиру аккуратному парню или девушке без вредных привычек на срок от года, 
Квартира оснащена всей необходимой мебелью и техникой
Отличная инфр",436.03,1250.0,False,https://re.kufar.by/vi/1076196243,39.8,3,10,14.0,,2010.0,29,27.477641,53.872337,"Алибегова ул, 28, Минск",Наталья,1.0,175,28.0,10,10.5
1076194262,2026-07-07T19:57:33Z,Сдаётся новая уютная квартира-студия,"Сдаётся новая уютная квартира-студия в многоквартирном жилом дому, расположенном возле здания аэропорта Минск-1, на длительный срок! 
Квартира полност",470.0,1347.4,False,https://re.kufar.by/vi/1076194262,31.0,1,5,13.0,19.0,,28,27.538241,53.869969,"Игоря Лученка ул, 1, Минск",Ольга,2.0,170,22.0,,
1076193557,2026-07-07T19:54:18Z,Сдается 1к квартира на длительный срок,"Сдается опрятная, светлая однокомнатная квартира. Готова для проживания - полностью укомплектована мебелью, на кухне холодильник. Есть посуда и столов",500.0,1433.4,False,https://re.kufar.by/vi/1076193557,38.0,3,1,6.0,9.0,1989.0,29,27.529851,53.895153,"2-й переулок Розы Люксембург, 4к2, Минск",Виталий,2.0,,19.0,3,8.4
